"time","ab"
2017-06-27,27186.5832392307
2017-06-28,27170.0256954882
2017-06-29,27172.1666221847
2017-06-30,27192.7623844156
2017-07-01,27231.5108444876
2017-07-02,27288.0543007703
2017-07-03,27361.983084023
2017-07-04,27452.8397208007
2017-07-05,27560.1235596884
2017-07-06,27683.295746663
2017-07-07,27821.7844310498
2017-07-08,27974.9900832414
2017-07-09,28142.2908092894
2017-07-10,28323.047555141
2017-07-11,28516.6091040226
2017-07-12,28722.3167835192
2017-07-13,28939.5088134577
2017-07-14,29167.5242410365
2017-07-15,29405.7064250014
2017-07-16,29653.4060454805
2017-07-17,29909.9836298238
2017-07-18,30174.8115971133
2017-07-19,30447.2758346533
2017-07-20,30726.7768286224
2017-07-21,31012.7303781291
2017-07-22,31304.5679272648
2017-07-23,31601.7365535016
2017-07-24,31903.6986531382
2017-07-25,32209.9313656462
2017-07-26,32519.925778942
2017-07-27,32833.1859570008
2017-07-28,33149.227830039
2017-07-29,33467.5779858878
2017-07-30,33787.7723993112
2017-07-31,34109.3551339934
2017-08-01,34431.8770498344
2017-08-02,34754.8945460918
2017-08-03,35077.9683688532
2017-08-04,35400.6625093143
2017-08-05,35722.5432173908
2017-08-06,36043.1781532835
2017-08-07,36362.1356977266
2017-08-08,36678.9844397492
2017-08-09,36993.2928588126
2017-08-10,37304.6292161079
2017-08-11,37612.5616675541
2017-08-12,37916.6586085452
2017-08-13,38216.4892577001
2017-08-14,38511.624483674
2017-08-15,38801.6378754418
2017-08-16,39086.1070522608
2017-08-17,39364.6152047261
2017-08-18,39636.7528528763
2017-08-19,39902.1198012042
2017-08-20,40160.3272636846
2017-08-21,40411.0001246519
2017-08-22,40653.7792936942
2017-08-23,40888.3241049217
2017-08-24,41114.3147033392
2017-08-25,41331.4543540325
2017-08-26,41539.4716039413
2017-08-27,41738.1222217306
2017-08-28,41927.1908392308
2017-08-29,42106.4922187027
2017-08-30,42275.8720742674
2017-08-31,42435.2073836012
2017-09-01,42584.4061375961
2017-09-02,42723.4064910437
2017-09-03,42852.1752961396
2017-09-04,42970.7060220449
2017-09-05,43079.0160869032
2017-09-06,43177.1436523754
2017-09-07,43265.1439535398
2017-09-08,43343.0852574711
2017-09-09,43411.0445606
2017-09-10,43469.1031469063
2017-09-11,43517.3421352539
2017-09-12,43555.8381443115
2017-09-13,43584.6591974987
2017-09-14,43603.8609787138
2017-09-15,43613.4835330636
2017-09-16,43613.5484865858
2017-09-17,43604.0568363558
2017-09-18,43584.9873388223
2017-09-19,43556.2955010415
2017-09-20,43517.9131578872
2017-09-21,43469.7485992289
2017-09-22,43411.6871951589
2017-09-23,43343.5924550006
2017-09-24,43265.3074471343
2017-09-25,43176.656501547
2017-09-26,43077.4471151635
2017-09-27,42967.4719811016
2017-09-28,42846.5110666243
2017-09-29,42714.3336703656
2017-09-30,42570.7003971009
2017-10-01,42415.3649976731
2017-10-02,42248.076032571
2017-10-03,42068.5783299703
2017-10-04,41876.6142227747
2017-10-05,41671.9245642228
2017-10-06,41454.2495377834
2017-10-07,41223.3292939944
2017-10-08,40978.9044640371
2017-10-09,40720.7166163352
2017-10-10,40448.5087372146
2017-10-11,40162.0258283191
2017-10-12,39861.0157205527
2017-10-13,39545.2302053589
2017-10-14,39214.4265778981
2017-10-15,38868.369672345
2017-10-16,38506.8344469771
2017-10-17,38129.6091466978
2017-10-18,37736.4990347908
2017-10-19,37327.3306465989
2017-10-20,36901.9564787049
2017-10-21,36460.2599916662
2017-10-22,36002.1607759515
2017-10-23,35527.6197124021
2017-10-24,35036.6439523159
2017-10-25,34529.291548844
2017-10-26,34005.6755901925
2017-10-27,33465.9677141791
2017-10-28,32910.4009201259
2017-10-29,32339.2716343298
2017-10-30,31752.941025815
2017-10-31,31151.8356063776
2017-11-01,30536.4471803831
2017-11-02,29907.3322335224
2017-11-03,29265.1108648323
2017-11-04,28610.4653726419
2017-11-05,27944.1386033342
2017-11-06,27266.9321629601
2017-11-07,26579.7045771792
2017-11-08,25883.3694660768
2017-11-09,25178.8937784606
2017-11-10,24467.2961063489
2017-11-11,23749.6450754441
2017-11-12,23027.0577820421
2017-11-13,22300.6982215912
2017-11-14,21571.7756293037
2017-11-15,20841.5426292368
2017-11-16,20111.2930655043
2017-11-17,19382.3593684291
2017-11-18,18656.1092904012
2017-11-19,17933.9418323006
2017-11-20,17217.2821732743
2017-11-21,16507.5754166402
2017-11-22,15806.2789752506
2017-11-23,15114.853443665
2017-11-24,14434.7518447474
2017-11-25,13767.4071973818
2017-11-26,13114.2184315425
2017-11-27,12476.5347772604
2017-11-28,11855.6388732545
2017-11-29,11252.7289746885
2017-11-30,10668.900779965
2017-12-01,10105.1295327494
2017-12-02,9562.25317356483
2017-12-03,9040.95739942555
2017-12-04,8541.76352382497
2017-12-05,8065.01999868403
2017-12-06,7610.89835482354
2017-12-07,7179.39413554794
2017-12-08,6770.33314539261
2017-12-09,6383.38302922877
2017-12-10,6018.06986090399
2017-12-11,5673.79908708139
2017-12-12,5349.87987495765
2017-12-13,5045.55168373677
2017-12-14,4760.01174350978
2017-12-15,4492.44209502838
2017-12-16,4242.03492032085
2017-12-17,4008.01506514851
2017-12-18,3789.65889756748
2017-12-19,3586.30893356465
2017-12-20,3397.38396013004
2017-12-21,3222.38466986353
2017-12-22,3060.8950666144
2017-12-23,2912.58009373247
2017-12-24,2777.18006839521
2017-12-25,2654.50257770662
2017-12-26,2544.41251111997
2017-12-27,2446.82087927584
2017-12-28,2361.67301334824
2017-12-29,2288.93666327257
2017-12-30,2228.59042835914
2017-12-31,2180.61286833923
2018-01-01,2144.97256306311
2018-01-02,2121.61931875824
2018-01-03,2110.47665975505
2018-01-04,2111.43569698651
2018-01-05,2124.3504271597
2018-01-06,2149.03448721825
2018-01-07,2185.2593650223
2018-01-08,2232.75404640622
2018-01-09,2291.20605844995
2018-01-10,2360.26384688321
2018-01-11,2439.5404006606
2018-01-12,2528.61800837622
2018-01-13,2627.0539997494
2018-01-14,2734.38729232183
2018-01-15,2850.14553107298
2018-01-16,2973.85257992912
2018-01-17,3105.03610254537
2018-01-18,3243.23495871632
2018-01-19,3388.00614524449
2018-01-20,3538.9310280312
2018-01-21,3695.62064610774
2018-01-22,3857.7199172235
2018-01-23,4024.91063567118
2018-01-24,4196.91322200232
2018-01-25,4373.48725583211
2018-01-26,4554.43089127188
2018-01-27,4739.57931408573
2018-01-28,4928.80244577032
2018-01-29,5122.00212910807
2018-01-30,5319.10904078657
2018-01-31,5520.07956961842
2018-02-01,5724.89287558301
2018-02-02,5933.5483084374
2018-02-03,6146.06331892182
2018-02-04,6362.47194482224
2018-02-05,6582.8239024379
2018-02-06,6807.1842649105
2018-02-07,7035.63366529216
2018-02-08,7268.26892620672
2018-02-09,7505.20399076508
2018-02-10,7746.57101155673
2018-02-11,7992.5214460326
2018-02-12,8243.22700694559
2018-02-13,8498.88032499467
2018-02-14,8759.6951965047
2018-02-15,9025.90631089176
2018-02-16,9297.76837977341
2018-02-17,9575.5546208594
2018-02-18,9859.55458410504
2018-02-19,10150.0713439036
2018-02-20,10447.4181180852
2018-02-21,10751.9144108229
2018-02-22,11063.8818106856
2018-02-23,11383.6396053621
2018-02-24,11711.5003991856
2018-02-25,12047.7659366781
2018-02-26,12392.723343042
2018-02-27,12746.6419892184
2018-02-28,13109.7711734581
2018-03-01,13482.33878252
2018-03-02,13864.5510535127
2018-03-03,14256.5935028169
2018-03-04,14658.6330232306
2018-03-05,15070.8210773209
2018-03-06,15493.2978377547
2018-03-07,15926.197048826
2018-03-08,16369.6513127432
2018-03-09,16823.7974449738
2018-03-10,17288.7815002532
2018-03-11,17764.7630492401
2018-03-12,18251.9182884775
2018-03-13,18750.4415949858
2018-03-14,19260.5451912443
2018-03-15,19782.4566643964
2018-03-16,20316.4141812297
2018-03-17,20862.6593523249
2018-03-18,21421.4278180423
2018-03-19,21992.9377485121
2018-03-20,22577.3765622473
2018-03-21,23174.8862667681
2018-03-22,23785.5479040603
2018-03-23,24409.3656396069
2018-03-24,25046.2510635239
2018-03-25,25696.0082751534
2018-03-26,26358.3202990613
2018-03-27,27032.7373329881
2018-03-28,27718.6672603309
2018-03-29,28415.3687755198
2018-03-30,29121.9473750627
2018-03-31,29837.3543651949
2018-04-01,30560.3889340104
2018-04-02,31289.7032364097
2018-04-03,32023.8103482961
2018-04-04,32761.0948656411
2018-04-05,33499.8258568908
2018-04-06,34238.171825411
2018-04-07,34974.2173030494
2018-04-08,35705.9806763785
2018-04-09,36431.4328429359
2018-04-10,37148.5163043545
2018-04-11,37855.1643246867
2018-04-12,38549.3198132086
2018-04-13,39228.9536290371
2018-04-14,39892.0820475664
2018-04-15,40536.7831736072
2018-04-16,41161.2121310823
2018-04-17,41763.6149023144
2018-04-18,42342.3407298926
2018-04-19,42895.8530296789
2018-04-20,43422.7387940298
2018-04-21,43921.7164893747
2018-04-22,44391.642471925
2018-04-23,44831.5159596976
2018-04-24,45240.4826087497
2018-04-25,45617.836747178
2018-04-26,45963.0223228485
2018-04-27,46275.6326208439
2018-04-28,46555.4088051587
2018-04-29,46802.2373371093
2018-04-30,47016.1463211055
2018-05-01,47197.3008275853
2018-05-02,47345.9972436719
2018-05-03,47462.6567049364
2018-05-04,47547.817666831
2018-05-05,47602.1276819668
2018-05-06,47626.3344593136
2018-05-07,47621.2762932218
2018-05-08,47587.8719633281
2018-05-09,47527.1102201064
2018-05-10,47440.0389841385
2018-05-11,47327.7543990305
2018-05-12,47191.3898872452
2018-05-13,47032.1053638966
2018-05-14,46851.0767649201
2018-05-15,46649.4860423033
2018-05-16,46428.5117699333
2018-05-17,46189.3204890779
2018-05-18,45933.0589030004
2018-05-19,45660.8470064893
2018-05-20,45373.772209296
2018-05-21,45072.8844839827
2018-05-22,44759.1925400378
2018-05-23,44433.6609988465
2018-05-24,44097.2085196976
2018-05-25,43750.7068066727
2018-05-26,43394.9804109588
2018-05-27,43030.8072333748
2018-05-28,42658.9196278804
2018-05-29,42280.0060082586
2018-05-30,41894.7128664496
2018-05-31,41503.6471212328
2018-06-01,41107.3787290171
2018-06-02,40706.443503153
2018-06-03,40301.3461031839
2018-06-04,39892.5631695746
2018-06-05,39480.5465916308
2018-06-06,39065.7269055895
2018-06-07,38648.516825533
2018-06-08,38229.3149113266
2018-06-09,37808.509374979
2018-06-10,37386.4820196155
2018-06-11,36963.6122939171
2018-06-12,36540.2814298495
2018-06-13,36116.8766135689
2018-06-14,35693.7951194959
2018-06-15,35271.4483169785
2018-06-16,34850.265439168
2018-06-17,34430.6969864214
2018-06-18,34013.2176235007
2018-06-19,33598.3284229546
2018-06-20,33186.5583080763
2018-06-21,32778.4645592457
2018-06-22,32374.6322682977
2018-06-23,31975.6726571855
2018-06-24,31582.2202191013
2018-06-25,31194.9286909028
2018-06-26,30814.4659225663
2018-06-27,30441.5077689429
2018-06-28,30076.7311869648
2018-06-29,29720.8067729015
2018-06-30,29374.3910145327
2018-07-01,29038.1185580584
2018-07-02,28712.5947960894
2018-07-03,28398.3890696686
2018-07-04,28096.0287442126
2018-07-05,27805.9943687489
2018-07-06,27528.7160637122
2018-07-07,27264.5712100428
2018-07-08,27013.8834372672
2018-07-09,26776.922836585
2018-07-10,26553.9072620576
2018-07-11,26345.0045330187
2018-07-12,26150.3353165169
2018-07-13,25969.9764510771
2018-07-14,25803.9644718902
2018-07-15,25652.2991109586
2018-07-16,25514.9465710612
2018-07-17,25391.842406436
2018-07-18,25282.8938824422
2018-07-19,25187.9817280341
2018-07-20,25106.9612359199
2018-07-21,25039.6627037311
2018-07-22,24985.8912439192
2018-07-23,24945.4260196485
2018-07-24,24918.0189883763
2018-07-25,24903.3932542991
2018-07-26,24901.2411458384
2018-07-27,24911.222145462
2018-07-28,24932.9608070355
2018-07-29,24966.0448011205
2018-07-30,25010.0232315798
2018-07-31,25064.4053676435
2018-08-01,25128.6599340931
2018-08-02,25202.2150979626
2018-08-03,25284.459282366
2018-08-04,25374.742925711
2018-08-05,25472.3812864252
2018-08-06,25576.6583681455
2018-08-07,25686.8320069757
2018-08-08,25802.1401201371
2018-08-09,25921.8080640323
2018-08-10,26045.0569902158
2018-08-11,26171.1130220692
2018-08-12,26299.2170065002
2018-08-13,26428.6345285628
2018-08-14,26558.6658185659
2018-08-15,26688.655137866
2018-08-16,26817.9992080409
2018-08-17,26946.1542546126
2018-08-18,27072.6412750933
2018-08-19,27197.0492131476
2018-08-20,27319.0358237153
2018-08-21,27438.3261417248
2018-08-22,27554.7086096316
2018-08-23,27668.0290638897
2018-08-24,27778.1829139148
2018-08-25,27885.1059561318
2018-08-26,27988.7643397933
2018-08-27,28089.1442338549
2018-08-28,28186.2417335251
2018-08-29,28280.0534942374
2018-08-30,28370.5684969717
2018-08-31,28457.7612422128
2018-09-01,28541.5865518537
2018-09-02,28621.9760402535
2018-09-03,28698.836207128
2018-09-04,28772.0480132029
2018-09-05,28841.4677290035
2018-09-06,28906.9287994297
2018-09-07,28968.2444411419
2018-09-08,29025.2106838255
2018-09-09,29077.6095765991
2018-09-10,29125.2123032965
2018-09-11,29167.7819812929
2018-09-12,29205.0759546878
2018-09-13,29236.8474314167
2018-09-14,29262.8463534804
2018-09-15,29282.8194289395
2018-09-16,29296.5092933055
2018-09-17,29303.6528066807
2018-09-18,29303.9785320093
2018-09-19,29297.2034798527
2018-09-20,29283.0292468803
2018-09-21,29261.1377192475
2018-09-22,29231.1865582081
2018-09-23,29192.8047330006
2018-09-24,29145.5884136599
2018-09-25,29089.0975812349
2018-09-26,29022.8537509765
2018-09-27,28946.339230122
2018-09-28,28858.9983395001
2018-09-29,28760.2410100319
2018-09-30,28649.4491138622
2018-10-01,28525.9857987369
2018-10-02,28389.2079589204
2018-10-03,28238.4817957788
2018-10-04,28073.201200858
2018-10-05,27892.8084452598
2018-10-06,27696.8164000616
2018-10-07,27484.831268888
2018-10-08,27256.5746157327
2018-10-09,27011.9033501338
2018-10-10,26750.8263155452
2018-10-11,26473.5162338375
2018-10-12,26180.3159939409
2018-10-13,25871.7386231787
2018-10-14,25548.4607158824
2018-10-15,25211.3095710284
2018-10-16,24861.244756294
2018-10-17,24499.3352173652
2018-10-18,24126.7333442806
2018-10-19,23744.6475621542
2018-10-20,23354.3150222738
2018-10-21,22956.9758413712
2018-10-22,22553.850098237
2018-10-23,22146.1184848005
2018-10-24,21734.9071641433
2018-10-25,21321.2770489307
2018-10-26,20906.217411401
2018-10-27,20490.6434912514
2018-10-28,20075.3975908888
2018-10-29,19661.253039396
2018-10-30,19248.9203608681
2018-10-31,18839.0549884012
2018-11-01,18432.2659088012
2018-11-02,18029.124691673
2018-11-03,17630.1744379844
2018-11-04,17235.9382676381
2018-11-05,16846.9270456952
2018-11-06,16463.6461177497
2018-11-07,16086.6008838051
2018-11-08,15716.3010858381
2018-11-09,15353.2637174104
2018-11-10,14998.0144855484
2018-11-11,14651.0877677395
2018-11-12,14313.0250128731
2018-11-13,13984.3715373112
2018-11-14,13665.6716693475
2018-11-15,13357.4622008269
2018-11-16,13060.2641176375
2018-11-17,12774.5726054289
2018-11-18,12500.8453675799
2018-11-19,12239.4893532772
2018-11-20,11990.846077974
2018-11-21,11755.1758284721
2018-11-22,11532.6411799575
2018-11-23,11323.290408603
2018-11-24,11127.0415521328
2018-11-25,10943.6680377357
2018-11-26,10772.7869415067
2018-11-27,10613.8510404023
2018-11-28,10466.1458373198
2018-11-29,10328.792653579
2018-11-30,10200.7586678683
2018-12-01,10080.8744259994
2018-12-02,9967.85885967907
2018-12-03,9860.35126615964
2018-12-04,9756.94906909119
2018-12-05,9656.24957847572
2018-12-06,9556.8934777117
2018-12-07,9457.60746639033
2018-12-08,9357.24343561568
2018-12-09,9254.81177053927
2018-12-10,9149.50684345815
2018-12-11,9040.72342157031
2018-12-12,8928.06347858062
2018-12-13,8811.33366870341
2018-12-14,8690.53440129195
2018-12-15,8565.84197247244
2018-12-16,8437.58552664352
2018-12-17,8306.22072928101
2018-12-18,8172.30195611475
2018-12-19,8036.45458539859
2018-12-20,7899.34867188631
2018-12-21,7761.67493490763
2018-12-22,7624.12365251148
2018-12-23,7487.36675126051
2018-12-24,7352.04313654939
2018-12-25,7218.74712955978
2018-12-26,7088.01976353653
2018-12-27,6960.34263736142
2018-12-28,6836.13401843138
2018-12-29,6715.74691839493
2018-12-30,6599.46892329037
2018-12-31,6487.52363393948
2019-01-01,6380.0736541486
2019-01-02,6277.22514553738
2019-01-03,6179.03404161645
2019-01-04,6085.51407345206
2019-01-05,5996.64679833852
2019-01-06,5912.3938347024
2019-01-07,5832.71148427959
2019-01-08,5757.56786006588
2019-01-09,5686.96253033267
2019-01-10,5620.94853203688
2019-01-11,5559.65640182616
2019-01-12,5503.31962550757
2019-01-13,5452.30063021273
2019-01-14,5407.11615853497
2019-01-15,5368.46059982337
2019-01-16,5337.22564665372
2019-01-17,5314.51453395862
2019-01-18,5301.64914253924
2019-01-19,5300.16843753726
2019-01-20,5311.81708008125
2019-01-21,5338.5235887975
2019-01-22,5382.36810342782
2019-01-23,5445.54055643293
2019-01-24,5530.29081175354
2019-01-25,5638.87299562449
2019-01-26,5773.48674026938
2019-01-27,5936.21832437313
2019-01-28,6128.98469182957
2019-01-29,6353.4830659859
2019-01-30,6611.14838912158
2019-01-31,6903.12017221065
2019-02-01,7230.21961926256
2019-02-02,7592.93717608939
2019-02-03,7991.43001643457
2019-02-04,8425.5284703158
2019-02-05,8894.75004769023
2019-02-06,9398.3195194914
2019-02-07,9935.19347319475
2019-02-08,10504.0878339952
2019-02-09,11103.5070018658
2019-02-10,11731.7734650227
2019-02-11,12387.0569811379
2019-02-12,13067.402644506
2019-02-13,13770.7573628941
2019-02-14,14494.9944412875
2019-02-15,15237.9361064274
2019-02-16,15997.3739055914
2019-02-17,16771.0869784278
2019-02-18,17556.8582366817
2019-02-19,18352.4884993039
2019-02-20,19155.8086259799
2019-02-21,19964.6896768022
2019-02-22,20777.0511054901
2019-02-23,21590.866973761
2019-02-24,22404.1701600804
2019-02-25,23215.0545315799
2019-02-26,24021.6750572291
2019-02-27,24822.2458665697
2019-02-28,25615.0363035821
2019-03-01,26398.36509052
2019-03-02,27170.5928010584
2019-03-03,27930.1129431707
2019-03-04,28675.3420646581
2019-03-05,29404.7094106108
2019-03-06,30116.6467722008
2019-03-07,30809.5792580279
2019-03-08,31481.9177795125
2019-03-09,32132.0540575484
2019-03-10,32758.3589176318
2019-03-11,33359.1845376433
2019-03-12,33932.8711446137
2019-03-13,34477.7584293785
2019-03-14,34992.2016737565
2019-03-15,35474.5922835817
2019-03-16,35923.3821176629
2019-03-17,36337.1107252758
2019-03-18,36714.4343799209
2019-03-19,37054.1556471911
2019-03-20,37355.2521644368
2019-03-21,37616.90334465
2019-03-22,37838.5138414872
2019-03-23,38019.7328122497
2019-03-24,38160.4682694812
2019-03-25,38260.8960943384
2019-03-26,38321.4635702244
2019-03-27,38342.8875601595
2019-03-28,38326.1476777743
2019-03-29,38272.4749776813
2019-03-30,38183.3368109353
2019-03-31,38060.4185559152
2019-04-01,37905.6029495812
2019-04-02,37720.9477172602
2019-04-03,37508.6621411186
2019-04-04,37271.0831288447
2019-04-05,37010.6512545751
2019-04-06,36729.8871521001
2019-04-07,36431.3685524155
2019-04-08,36117.7081783664
2019-04-09,35791.5326413617
2019-04-10,35455.462430249
2019-04-11,35112.0930406019
2019-04-12,34763.977263114
2019-04-13,34413.6086311857
2019-04-14,34063.4060183923
2019-04-15,33715.6993744809
2019-04-16,33372.7165919355
2019-04-17,33036.5715021707
2019-04-18,32709.2530093838
2019-04-19,32392.615379551
2019-04-20,32088.369710714
2019-04-21,31798.0766175701
2019-04-22,31523.1401676299
2019-04-23,31264.8031073225
2019-04-24,31024.1434140543
2019-04-25,30802.0722043001
2019-04-26,30599.3330184273
2019-04-27,30416.5024904505
2019-04-28,30253.9923957656
2019-04-29,30112.0530527628
2019-04-30,29990.7780357906
2019-05-01,29890.1101380478
2019-05-02,29809.8485044431
2019-05-03,29749.6568370697
2019-05-04,29709.0725604404
2019-05-05,29687.5168206349
2019-05-06,29684.3051825088
2019-05-07,29698.6588824344
2019-05-08,29729.7164908307
2019-05-09,29776.545838967
2019-05-10,29838.1560679949
2019-05-11,29913.5096645367
2019-05-12,30001.5343559607
2019-05-13,30101.1347491561
2019-05-14,30211.2036085713
2019-05-15,30330.6326818855
2019-05-16,30458.3229943358
2019-05-17,30593.1945448934
2019-05-18,30734.1953487137
2019-05-19,30880.3097802287
2019-05-20,31030.5661797021
2019-05-21,31184.0436929201
2019-05-22,31339.878319031
2019-05-23,31497.2681455262
2019-05-24,31655.4777523024
2019-05-25,31813.841769051
2019-05-26,31971.7675723679
2019-05-27,32128.7371114819
2019-05-28,32284.3078548926
2019-05-29,32438.1128549656
2019-05-30,32589.8599340747
2019-05-31,32739.3300044735
2019-06-01,32886.3745448496
2019-06-02,33030.9122693713
2019-06-03,33172.925039664
2019-06-04,33312.4530860301
2019-06-05,33449.5896205691
2019-06-06,33584.4749407516
2019-06-07,33717.2901363705
2019-06-08,33848.2505245449
2019-06-09,33977.5989455363
2019-06-10,34105.5990556584
2019-06-11,34232.5287518907
2019-06-12,34358.6738556567
2019-06-13,34484.3221707017
2019-06-14,34609.7580126469
2019-06-15,34735.257286524
2019-06-16,34861.0831646841
2019-06-17,34987.4823924128
2019-06-18,35114.6822239753
2019-06-19,35242.8879692043
2019-06-20,35372.2811115174
2019-06-21,35503.0179434765
2019-06-22,35635.228656385
2019-06-23,35769.0168162204
2019-06-24,35904.4591592814
2019-06-25,36041.6056467463
2019-06-26,36180.4797270544
2019-06-27,36321.0787675872
2019-06-28,36463.3746313641
2019-06-29,36607.3143892214
2019-06-30,36752.8211721058
2019-07-01,36899.7951807374
2019-07-02,37048.114880221
2019-07-03,37197.6384146521
2019-07-04,37348.2052810252
2019-07-05,37499.6383026538
2019-07-06,37651.7459398586
2019-07-07,37804.3249700078
2019-07-08,37957.1635603306
2019-07-09,38110.0447455554
2019-07-10,38262.7503086895
2019-07-11,38415.0650474901
2019-07-12,38566.7813917385
2019-07-13,38717.7043177042
2019-07-14,38867.6564865551
2019-07-15,39016.4835133902
2019-07-16,39164.0592535532
2019-07-17,39310.2909735254
2019-07-18,39455.1242557591
2019-07-19,39598.5474711529
2019-07-20,39740.5956405613
2019-07-21,39881.3534989587
2019-07-22,40020.9575739979
2019-07-23,40159.5970961062
2019-07-24,40297.5135713626
2019-07-25,40434.9988724175
2019-07-26,40572.3917376095
2019-07-27,40710.0726146016
2019-07-28,40848.456842036
2019-07-29,40987.9862296886
2019-07-30,41129.1191721529
2019-07-31,41272.3195098336
2019-08-01,41418.0444295312
2019-08-02,41566.7317698138
2019-08-03,41718.7871578238
2019-08-04,41874.5714482187
2019-08-05,42034.3889562222
2019-08-06,42198.4769711126
2019-08-07,42366.9970015729
2019-08-08,42540.0281401723
2019-08-09,42717.5628434165
2019-08-10,42899.5053114028
2019-08-11,43085.6725244406
2019-08-12,43275.7978618431
2019-08-13,43469.5370999182
2019-08-14,43666.4764710968
2019-08-15,43866.1423719667
2019-08-16,44068.0122405405
2019-08-17,44271.5260856148
2019-08-18,44476.0981441388
2019-08-19,44681.1281641124
2019-08-20,44886.0118565899
2019-08-21,45090.1501253228
2019-08-22,45292.9567601597
2019-08-23,45493.8643641961
2019-08-24,45692.3283690861
2019-08-25,45887.8290731435
2019-08-26,46079.871709399
2019-08-27,46267.9846135394
2019-08-28,46451.7156138037
2019-08-29,46630.6268067645
2019-08-30,46804.2879156303
2019-08-31,46972.2684530381
2019-09-01,47134.1289303095
2019-09-02,47289.4113719396
2019-09-03,47437.6294095756
2019-09-04,47578.2582454775
2019-09-05,47710.7247923997
2019-09-06,47834.3983153343
2019-09-07,47948.5819201244
2019-09-08,48052.5052533233
2019-09-09,48145.3187946551
2019-09-10,48226.0901350458
2019-09-11,48293.8026356726
2019-09-12,48347.3568525295
2019-09-13,48385.5750820244
2019-09-14,48407.2093316403
2019-09-15,48410.9529419008
2019-09-16,48395.4559792267
2019-09-17,48359.3443831656
2019-09-18,48301.2426879496
2019-09-19,48219.7999525597
2019-09-20,48113.7183340987
2019-09-21,47981.7835383434
2019-09-22,47822.8961937707
2019-09-23,47636.103037915
2019-09-24,47420.6266946342
2019-09-25,47175.8927732189
2019-09-26,46901.5530470035
2019-09-27,46597.5035764176
2019-09-28,46263.8968283447
2019-09-29,45901.1471016392
2019-09-30,45509.9288816361
2019-10-01,45091.1680923799
2019-10-02,44646.0265680864
2019-10-03,44175.8803980581
2019-10-04,43682.2930868633
2019-10-05,43166.9846937335
2019-10-06,42631.7982582856
2019-10-07,42078.6648780531
2019-10-08,41509.5687790335
2019-10-09,40926.5136225029
2019-10-10,40331.4911339284
2019-10-11,39726.4529402335
2019-10-12,39113.286278264
2019-10-13,38493.7940073821
2019-10-14,37869.6791376553
2019-10-15,37242.5338836338
2019-10-16,36613.8330801331
2019-10-17,35984.9316549445
2019-10-18,35357.0657450996
2019-10-19,34731.3569667258
2019-10-20,34108.8193005496
2019-10-21,33490.3680315339
2019-10-22,32876.830177527
2019-10-23,32268.9558538296
2019-10-24,31667.4300445377
2019-10-25,31072.8842843973
2019-10-26,30485.9077946566
2019-10-27,29907.0576617176
2019-10-28,29336.8676977858
2019-10-29,28775.8556781918
2019-10-30,28224.5287109548
2019-10-31,27683.3865608483
2019-11-01,27152.9228228949
2019-11-02,26633.6239185218
2019-11-03,26125.9659705689
2019-11-04,25630.4096990458
2019-11-05,25147.3935652319
2019-11-06,24677.3254736957
2019-11-07,24220.5734157601
2019-11-08,23777.4554990667
2019-11-09,23348.2298515232
2019-11-10,22933.084909849
2019-11-11,22532.1306000592
2019-11-12,22145.3908879184
2019-11-13,21772.7981219428
2019-11-14,21414.1895122189
2019-11-15,21069.305989454
2019-11-16,20737.7935762457
2019-11-17,20419.2072837601
2019-11-18,20113.0174295548
2019-11-19,19818.6181637258
2019-11-20,19535.3378975405
2019-11-21,19262.4512564468
2019-11-22,18999.1921311282
2019-11-23,18744.7673773871
2019-11-24,18498.3707173541
2019-11-25,18259.1964184033
2019-11-26,18026.4523683985
2019-11-27,17799.3722219027
2019-11-28,17577.2263567642
2019-11-29,17359.3314492287
2019-11-30,17145.0585440392
2019-12-01,16933.8395602858
2019-12-02,16725.1722313139
2019-12-03,16518.6235260148
2019-12-04,16313.831638345
2019-12-05,16110.5066617998
2019-12-06,15908.4300861859
2019-12-07,15707.4532662826
2019-12-08,15507.4950169529
2019-12-09,15308.5384882607
2019-12-10,15110.6274684363
2019-12-11,14913.8622533581
2019-12-12,14718.3952096856
2019-12-13,14524.426145845
2019-12-14,14332.197591521
2019-12-15,14141.9900727666
2019-12-16,13954.1174567632
2019-12-17,13768.9224279774
2019-12-18,13586.7721461572
2019-12-19,13408.054126414
2019-12-20,13233.1723725562
2019-12-21,13062.5437868791
2019-12-22,12896.594872679
2019-12-23,12735.7587397933
2019-12-24,12580.4724183449
2019-12-25,12431.1744815128
2019-12-26,12288.3029744533
2019-12-27,12152.2936433762
2019-12-28,12023.5784561796
2019-12-29,11902.5844039028
2019-12-30,11789.7325705477
2019-12-31,11685.4374575188
2020-01-01,11590.1065480478
2020-01-02,11504.1400965045
2020-01-03,11427.931127467
2020-01-04,11361.8656298474
2020-01-05,11306.3229322484
2020-01-06,11261.6762470627
2020-01-07,11228.2933725728
2020-01-08,11206.5375444084
2020-01-09,11196.7684300431
2020-01-10,11199.3432623742
2020-01-11,11214.6181105492
2020-01-12,11242.9492876891
2020-01-13,11284.6948954586
2020-01-14,11340.216503812
2020-01-15,11409.8809597193
2020-01-16,11494.0623099716
2020-01-17,11593.1438086572
2020-01-18,11707.5199575829
2020-01-19,11837.5984954248
